Configuration;Timestamp;LocationProtocol;LocationHostname;LocationPathname;ResourceID;ResourceContentType;ResourceURL;ResourceHost;ResourcePath;ResourceParty;ResourceRequested;ResourceCompleted;ResourceFailed
deeplinks;1449670042830;http;www.nu.nl;"/auto";216;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670043227&Rdt=On";logc210.xiti.com;"/hit.xiti";;426;633;0
deeplinks;1449670042830;http;www.nu.nl;"/auto";217;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=uq6we9886t&c_id=g83iuux0df&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=auto-katern&c_vmspot=undefined_66625677&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fauto&c_hash=&rid=1449670042944&cb=1449670043945&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1115;1165;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";218;"text/html";"http://www.nu.nl/dieren";www.nu.nl;"/dieren";;1;36;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";219;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/dieren-katern/";cts.snmmd.nl;"/service/js/nunl/dieren-katern/";;34;42;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";220;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670048519";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;45;53;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";221;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;54;97;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";222;"text/javascript";"http://cts.snmmd.nl/service/detect/nunl/dieren-katern/dtop_970_728/";cts.snmmd.nl;"/service/detect/nunl/dieren-katern/dtop_970_728/";;58;96;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";223;"text/javascript";"http://ad.360yield.com/adj?p=00000%20-%20Placement%20moet%20nog%20worden%20aangemaakt&w=468&h=200&tz=0&optin=n";ad.360yield.com;"/adj";;80;153;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";224;"image/jpeg";"http://media.nu.nl/m/xqgxd8baxqlz_std160.jpg";media.nu.nl;"/m/xqgxd8baxqlz_std160.jpg";;80;153;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";225;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1058886465&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fdieren&ul=en-us&de=UTF-8&dt=Dieren%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=2079753203&cid=1873267896.1449670049&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=1426360183";www.google-analytics.com;"/r/collect";;95;126;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";226;"text/javascript";"http://cts.snmmd.nl/service/detect/nunl/dieren-katern/dbot_728/";cts.snmmd.nl;"/service/detect/nunl/dieren-katern/dbot_728/";;163;248;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";228;"image/jpeg";"http://media.nu.nl/m/967xqz6aocn9_std640.jpg/oudste-neushoorn-wereld-overleden.jpg";media.nu.nl;"/m/967xqz6aocn9_std640.jpg/oudste-neushoorn-wereld-overleden.jpg";;204;250;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";229;"image/jpeg";"http://media.nu.nl/m/m1mxaijajwdt_std320.jpg";media.nu.nl;"/m/m1mxaijajwdt_std320.jpg";;244;252;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";230;"image/jpeg";"http://media.nu.nl/m/m1oxhuva1i3e_std320.jpg";media.nu.nl;"/m/m1oxhuva1i3e_std320.jpg";;244;256;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";231;"image/jpeg";"http://media.nu.nl/m/r5rxuy7a0czl_std320.jpg";media.nu.nl;"/m/r5rxuy7a0czl_std320.jpg";;244;277;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";232;"image/jpeg";"http://media.nu.nl/m/80rxu6ka83sk_std320.jpg";media.nu.nl;"/m/80rxu6ka83sk_std320.jpg";;245;279;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";233;"image/jpeg";"http://media.nu.nl/m/2qxxs43a9w59_std320.jpg";media.nu.nl;"/m/2qxxs43a9w59_std320.jpg";;245;279;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";234;"image/jpeg";"http://media.nu.nl/m/cohxhfpaxgr9_wd640.jpg/orang-oetan-lacht-om-goocheltruc";media.nu.nl;"/m/cohxhfpaxgr9_wd640.jpg/orang-oetan-lacht-om-goocheltruc";;245;288;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";235;"image/jpeg";"http://media.nu.nl/m/57xxa2faa1cx_wd640.jpg/hond-is-verkleed-als-stormtrooper-van-star-wars";media.nu.nl;"/m/57xxa2faa1cx_wd640.jpg/hond-is-verkleed-als-stormtrooper-van-star-wars";;246;279;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";236;"image/jpeg";"http://media.nu.nl/m/m1oxfjea1r5i_wd640.jpg/dieren-krijgen-kerstcadeaus-in-sydney";media.nu.nl;"/m/m1oxfjea1r5i_wd640.jpg/dieren-krijgen-kerstcadeaus-in-sydney";;246;277;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";237;"image/jpeg";"http://media.nu.nl/m/7p2x4l5a6ol8_wd640.jpg/bevroren-kitten-leeft-weer-na-hartmassage";media.nu.nl;"/m/7p2x4l5a6ol8_wd640.jpg/bevroren-kitten-leeft-weer-na-hartmassage";;246;280;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";238;"image/jpeg";"http://media.nu.nl/m/ldnxgbzadxyu_wd640.jpg";media.nu.nl;"/m/ldnxgbzadxyu_wd640.jpg";;246;299;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";239;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/dieren&ns__t=1449670048639&ns_c=UTF-8&c8=Dieren%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fdieren&c9=";b.scorecardresearch.com;"/p2";;249;268;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";241;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670048475&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=1261&be=13&fe=287&dc=162&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670048475,%22n%22:0,%22u%22:8,%22ue%22:9,%22dl%22:12,%22di%22:175,%22ds%22:175,%22de%22:235,%22dc%22:299,%22l%22:299,%22le%22:300,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:35%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;303;489;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";243;"image/gif";"http://privacy.www.nu.nl/pixel/GT7w12FwjojfWvfZuGbjwch4vgVyu1v6t0broeZqu_rdQCaqgmLoxFSxLW4vrn72iDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/GT7w12FwjojfWvfZuGbjwch4vgVyu1v6t0broeZqu_rdQCaqgmLoxFSxLW4vrn72iDCZ0s3mEVOr1g4PplglNQ%253D%253D";;321;330;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";244;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;332;344;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";246;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670048833&Rdt=On";logc210.xiti.com;"/hit.xiti";;388;601;0
deeplinks;1449670048474;http;www.nu.nl;"/dieren";247;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=b56kvig4z6&c_id=yhqoh0ygdb&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=dieren-katern&c_vmspot=undefined_44890901&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fdieren&c_hash=&rid=1449670048572&cb=1449670049573&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1099;1145;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";248;"text/html";"http://www.nu.nl/opmerkelijk";www.nu.nl;"/opmerkelijk";;1;36;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";249;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/opmerkelijk-katern/";cts.snmmd.nl;"/service/js/nunl/opmerkelijk-katern/";;33;41;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";250;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670054132";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;44;52;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";251;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;53;277;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";252;"image/svg+xml";"http://www.nu.nl/static/img/atoms/images/logos/WTF_logo.svg";www.nu.nl;"/static/img/atoms/images/logos/WTF_logo.svg";;73;278;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";254;"image/jpeg";"http://media.nu.nl/m/c85xzixabx25_std320.jpg";media.nu.nl;"/m/c85xzixabx25_std320.jpg";;178;280;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";255;"image/jpeg";"http://media.nu.nl/m/m1mxcjiaanwt_std320.jpg";media.nu.nl;"/m/m1mxcjiaanwt_std320.jpg";;257;282;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";256;"image/jpeg";"http://media.nu.nl/m/e0lxcbma15rx_wd640.jpg/racen-met-drone-steeds-populairder";media.nu.nl;"/m/e0lxcbma15rx_wd640.jpg/racen-met-drone-steeds-populairder";;258;352;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";257;"image/jpeg";"http://media.nu.nl/m/tsaxq4ya2dk0_wd640.jpg/levensgrote-poppen-jagen-londen-de-stuipen-op-het-lijf";media.nu.nl;"/m/tsaxq4ya2dk0_wd640.jpg/levensgrote-poppen-jagen-londen-de-stuipen-op-het-lijf";;258;370;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";258;"image/jpeg";"http://media.nu.nl/m/m1oxhqna8qtc_std320.jpg";media.nu.nl;"/m/m1oxhqna8qtc_std320.jpg";;258;350;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";259;"image/jpeg";"http://media.nu.nl/m/m1mx4afaiov5_std320.jpg";media.nu.nl;"/m/m1mx4afaiov5_std320.jpg";;259;351;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";260;"image/jpeg";"http://media.nu.nl/m/8hlxiuya2k8p_wd640.jpg/wat-gebeurt-er-als-hipsters-en-moslims-ruilen-van-kleding";media.nu.nl;"/m/8hlxiuya2k8p_wd640.jpg/wat-gebeurt-er-als-hipsters-en-moslims-ruilen-van-kleding";;259;350;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";261;"image/jpeg";"http://media.nu.nl/m/sddx2fiaanmv_wd640.jpg/vogel-heeft-wel-zin-in-een-vinger";media.nu.nl;"/m/sddx2fiaanmv_wd640.jpg/vogel-heeft-wel-zin-in-een-vinger";;259;348;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";262;"image/png";"http://www.nu.nl/static/img/atoms/images/logos/wtf-more-link.png";www.nu.nl;"/static/img/atoms/images/logos/wtf-more-link.png";;260;281;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";263;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=971978305&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fopmerkelijk&ul=en-us&de=UTF-8&dt=Opmerkelijk%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=1110508135&cid=743774689.1449670054&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=242670853";www.google-analytics.com;"/r/collect";;273;313;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";264;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/opmerkelijk&ns__t=1449670054199&ns_c=UTF-8&c8=Opmerkelijk%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fopmerkelijk&c9=";b.scorecardresearch.com;"/p2";;280;361;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";266;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670054088&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=5637&be=13&fe=358&dc=110&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670054088,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:12,%22di%22:123,%22ds%22:123,%22de%22:245,%22dc%22:371,%22l%22:371,%22le%22:371,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:36%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;373;564;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";268;"image/gif";"http://privacy.www.nu.nl/pixel/Ax_FliSWL338hzdRWd7RXQQnjQLIy7iQPnpNSYF9Vfng15g8srJrNFG2H71DFuiDiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/Ax_FliSWL338hzdRWd7RXQQnjQLIy7iQPnpNSYF9Vfng15g8srJrNFG2H71DFuiDiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;390;400;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";269;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;401;414;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";271;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670054523&Rdt=On";logc210.xiti.com;"/hit.xiti";;465;676;0
deeplinks;1449670054088;http;www.nu.nl;"/opmerkelijk";272;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=mcwtj9onj5&c_id=dlhkyqe4qi&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=opmerkelijk-katern&c_vmspot=undefined_49911861&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fopmerkelijk&c_hash=&rid=1449670054434&cb=1449670055435&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1347;1397;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";273;"text/html";"http://www.nu.nl/wetenschap";www.nu.nl;"/wetenschap";;1;35;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";274;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/wetenschap-katern/";cts.snmmd.nl;"/service/js/nunl/wetenschap-katern/";;33;41;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";275;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670059818";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;44;52;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";276;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;52;91;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";277;"text/javascript";"http://ad.360yield.com/adj?p=629601&w=468&h=200&tz=0&optin=n";ad.360yield.com;"/adj";;78;150;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";278;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1027723102&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Fwetenschap&ul=en-us&de=UTF-8&dt=Wetenschap%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=1231645407&cid=2102705367.1449670060&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=1633089202";www.google-analytics.com;"/r/collect";;90;121;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";280;"image/jpeg";"http://media.nu.nl/m/70zxrv6at8da_std640.jpg/ijsberen-laten-zich-verjagen-grizzlyberen-.jpg";media.nu.nl;"/m/70zxrv6at8da_std640.jpg/ijsberen-laten-zich-verjagen-grizzlyberen-.jpg";;218;263;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";281;"image/jpeg";"http://media.nu.nl/m/aenxcb8an6j5_std320.jpg";media.nu.nl;"/m/aenxcb8an6j5_std320.jpg";;254;291;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";282;"image/jpeg";"http://media.nu.nl/m/dptxv5oavt63_std320.jpg";media.nu.nl;"/m/dptxv5oavt63_std320.jpg";;255;290;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";283;"image/jpeg";"http://media.nu.nl/m/crzxk9facw02_std320.jpg";media.nu.nl;"/m/crzxk9facw02_std320.jpg";;255;290;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";284;"image/jpeg";"http://media.nu.nl/m/umbxqsla5ar4_std320.jpg";media.nu.nl;"/m/umbxqsla5ar4_std320.jpg";;255;290;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";285;"image/jpeg";"http://media.nu.nl/m/h9wxim4aa6gn_std320.jpg";media.nu.nl;"/m/h9wxim4aa6gn_std320.jpg";;256;289;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";286;"image/jpeg";"http://media.nu.nl/m/nqyxs98azi7n_wd640.jpg/had-jij-met-jouw-genen-een-topsporter-kunnen-worden";media.nu.nl;"/m/nqyxs98azi7n_wd640.jpg/had-jij-met-jouw-genen-een-topsporter-kunnen-worden";;256;289;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";287;"image/jpeg";"http://media.nu.nl/m/9aexez6aqh5k_wd640.jpg/waarom-is-het-zo-moeilijk-om-iets-af-te-leren";media.nu.nl;"/m/9aexez6aqh5k_wd640.jpg/waarom-is-het-zo-moeilijk-om-iets-af-te-leren";;256;297;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";288;"image/jpeg";"http://media.nu.nl/m/pznx9o0a3z25_wd640.jpg/wanneer-kun-je-als-sporter-beter-niet-naar-je-coach-luisteren";media.nu.nl;"/m/pznx9o0a3z25_wd640.jpg/wanneer-kun-je-als-sporter-beter-niet-naar-je-coach-luisteren";;257;294;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";289;"image/jpeg";"http://media.nu.nl/m/nltx107apsx7_wd640.jpg/welke-training-heb-je-nodig-als-je-een-betere-sporter-wilt-worden";media.nu.nl;"/m/nltx107apsx7_wd640.jpg/welke-training-heb-je-nodig-als-je-een-betere-sporter-wilt-worden";;257;296;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";290;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/wetenschap&ns__t=1449670059946&ns_c=UTF-8&c8=Wetenschap%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Fwetenschap&c9=";b.scorecardresearch.com;"/p2";;259;281;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";292;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670059774&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=712&be=13&fe=284&dc=170&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670059774,%22n%22:0,%22u%22:9,%22ue%22:9,%22dl%22:12,%22di%22:183,%22ds%22:183,%22de%22:242,%22dc%22:297,%22l%22:297,%22le%22:298,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:35%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;300;484;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";294;"image/gif";"http://privacy.www.nu.nl/pixel/igLaiC0owcTwJzxuy1QiR2YaE3VMwbTEZWSDoxM6VhqvohihyhIET_cvaAb4qYu0iDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/igLaiC0owcTwJzxuy1QiR2YaE3VMwbTEZWSDoxM6VhqvohihyhIET_cvaAb4qYu0iDCZ0s3mEVOr1g4PplglNQ%253D%253D";;318;328;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";295;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;329;342;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";297;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449670060135&Rdt=On";logc210.xiti.com;"/hit.xiti";;390;578;0
deeplinks;1449670059774;http;www.nu.nl;"/wetenschap";298;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=dnubs4bn42&c_id=xxvybhzsi8&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=wetenschap-katern&c_vmspot=undefined_85264512&c_screen=1024x768&c_viewport=1280x1024&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2Fwetenschap&c_hash=&rid=1449670059865&cb=1449670060866&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1093;1146;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";299;"text/html";"http://www.nu.nl/overig";www.nu.nl;"/overig";;1;37;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";300;"text/javascript";"http://cts.snmmd.nl/service/js/nunl/overig-katern/";cts.snmmd.nl;"/service/js/nunl/overig-katern/";;35;42;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";301;"text/html";"http://rc.bt.ilsemedia.nl/Get/ilsemedia/JS/GetRcmd.js?ord=1449670065408";rc.bt.ilsemedia.nl;"/Get/ilsemedia/JS/GetRcmd.js";;46;54;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";302;"application/javascript";"http://sat.sanoma.fi/js/sat.js";sat.sanoma.fi;"/js/sat.js";;55;190;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";304;"image/jpeg";"http://media.nu.nl/m/967xqz6aocn9_std320.jpg";media.nu.nl;"/m/967xqz6aocn9_std320.jpg";;146;191;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";305;"image/jpeg";"http://media.nu.nl/m/m1oxoo6ar03s_std320.jpg";media.nu.nl;"/m/m1oxoo6ar03s_std320.jpg";;176;192;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";306;"image/jpeg";"http://media.nu.nl/m/6b5xfiia8er6_std320.jpg";media.nu.nl;"/m/6b5xfiia8er6_std320.jpg";;176;264;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";307;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1186799439&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2Foverig&ul=en-us&de=UTF-8&dt=Overig%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=1280x1024&je=0&_u=QEAAAAQAI~&jid=594646037&cid=1973679101.1449670066&tid=UA-10557259-1&_r=1&cd1=3-kolom&cd2=&z=525054530";www.google-analytics.com;"/r/collect";;187;221;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";308;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/overig&ns__t=1449670065459&ns_c=UTF-8&c8=Overig%20%7C%20NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2Foverig&c9=";b.scorecardresearch.com;"/p2";;191;257;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";310;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449670065363&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NYQBSRlwNWW9dA0I%3D&ap=4565&be=13&fe=251&dc=93&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449670065363,%22n%22:0,%22u%22:8,%22ue%22:9,%22dl%22:12,%22di%22:106,%22ds%22:106,%22de%22:166,%22dc%22:264,%22l%22:264,%22le%22:264,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:36%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;267;456;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";312;"image/gif";"http://privacy.www.nu.nl/pixel/xbthPwhWKUbu7F1qdDNp9OgZrzUl-uI9KoGURsB7YZ_bBkhrO8w_RRVpSZKUzH6biDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/xbthPwhWKUbu7F1qdDNp9OgZrzUl-uI9KoGURsB7YZ_bBkhrO8w_RRVpSZKUzH6biDCZ0s3mEVOr1g4PplglNQ%253D%253D";;283;293;0
deeplinks;1449670065362;http;www.nu.nl;"/overig";313;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;295;308;0
